feature,importance
cnt_NODONE__braketest_result,0.0
cnt_NODONE__bc2_pressure_at_mgdboost,0.0
cnt_NODONE__bc2_pressure,0.0
cnt_NODONE__bc2_electronic_pressure_switch_off_brake_applied,0.0
cnt_NODONE__bc2_brake_released,0.0
cnt_NODONE__bc1_pressure_at_mgdboost,0.0
cnt_NODONE__bc1_pressure,0.0
cnt_NODONE__battery_voltage,0.0
cnt_PASS__test_pwm2_on,0.0
cnt_PASS__tlp2_at_0_5_bar,0.0
cnt_FAIL__tx_power_pair2_100mbs_100m_line,0.0
cnt_FAIL__tsp2_at_5_613_bar,0.0
cnt_FAIL__tsp2_at_0_5_bar,0.0
cnt_FAIL__tsp1_mflexx_tsp1_bench_at_4_50_bar,0.0
cnt_FAIL__tsp1_mflexx_tsp1_bench_at_0_5_bar,0.0
cnt_FAIL__tsp1_at_5_613_bar,0.0
cnt_FAIL__tsp1_at_0_5_bar,0.0
cnt_FAIL__tpl_pressure,0.0
cnt_FAIL__tpl_at_6_bar,0.0
cnt_FAIL__tpl_at_3_85_bar,0.0
cnt_PASS__tlp1_at_8_bar,0.0
cnt_PASS__tlp1_at_7_bar,0.0
cnt_PASS__test_rs485_communication_on_lcm2,0.0
cnt_FAIL__tlp2_measure,0.0
cnt_FAIL__tlp2_at_5_613_bar,0.0
cnt_FAIL__tlp2_at_0_5_bar,0.0
cnt_FAIL__tlp1_measure,0.0
cnt_FAIL__tlp1_at_5_613_bar,0.0
cnt_FAIL__tlp1_at_0_5_bar,0.0
cnt_FAIL__teq_bc2_apply_time,0.0
cnt_FAIL__tbc2_at_6_bar,0.0
cnt_FAIL__tbc2_at_3_67_bar,0.0
cnt_PASS__tpl_at_0_bar,0.0
cnt_PASS__tlp2_mflexx_tlp2_bench_at_4_50_bar,0.0
cnt_PASS__tlp2_at_8_bar,0.0
cnt_PASS__tlp2_at_7_bar,0.0
cnt_FAIL__tbc1_at_6_bar,0.0
cnt_FAIL__tbc1_at_0_bar,0.0
cnt_FAIL__tbc1_at_0_5_bar,0.0
cnt_FAIL__ta_at_3_85_bar,0.0
cnt_FAIL__ta_at_0_5_bar,0.0
cnt_FAIL__snr_measurement_at_100_mbit_sec_on_pair3_100m_line,0.0
cnt_FAIL__snr_measurement_at_100_mbit_sec_on_pair3,0.0
cnt_FAIL__snr_measurement_at_100_mbit_sec_on_pair2_100m_line,0.0
cnt_FAIL__snr_measurement_at_100_mbit_sec_on_pair2,0.0
cnt_FAIL__serb_med_calculation,0.0
cnt_FAIL__read_lcu2_fault,0.0
cnt_FAIL__tpl_at_3_57_bar,0.0
cnt_FAIL__tpl_at_0_5_bar,0.0
cnt_FAIL__link_status,0.0
cnt_FAIL__inrush_current,0.0
cnt_FAIL__init_and_link_stability_100m_line,0.0
cnt_FAIL__eth_analyser_setup,0.0
cnt_PASS__tsp2_at_7_bar,0.0
cnt_PASS__tsp1_at_8_bar,0.0
cnt_FAIL__tbc2_at_0_5_bar,0.0
fail_any__ar_pressure_after_discharge,0.0
cnt_FAIL__check_supplied_o_ring_kit,0.0
cnt_FAIL__check_speed2_diag_16ma,0.0
cnt_FAIL__check_speed2_diag_12ma,0.0
cnt_FAIL__check_speed1_diag_20ma,0.0
cnt_FAIL__check_difference_tx_rx_counter,0.0
cnt_FAIL__check_ambient_temperature,0.0
cnt_FAIL__check_ai_spare2_4ma,0.0
cnt_PASS__wsp_fill2_off_and_monostable_reset,0.0
cnt_PASS__wsp_fill1_off_and_monostable_reset,0.0
cnt_PASS__wait_wsp_vent2_monostable_trip_time,0.0
cnt_PASS__wait_wsp_vent1_monostable_trip_time,0.0
cnt_PASS__wait_wsp_fill2_monostable_trip_time,0.0
fail_any__bc1_pressure_rr1_active,0.0
fail_any__bc1_pressure_evf_evs_active,0.0
fail_any__bc1_pressure_at_vpl_2_7,0.0
fail_any__bc1_pressure_at_vpl_2_5,0.0
fail_any__bc1_pressure_at_serbmin,0.0
fail_any__bc1_pressure_at_serbmax,0.0
fail_any__bc1_pressure_after_discharge,0.0
fail_any__bc1_pressure,0.0
fail_any__bc1_brake_released,0.0
fail_any__bc1_and_bc2_to_6_0_bar,0.0
fail_any__bc1_and_bc2_to_3_85_bar,0.0
fail_any__bc1_after_monostable_intervention,0.0
fail_any__battery_voltage,0.0
fail_any__bc2_pressure_after_discharge,0.0
fail_any__bc2_electronic_pressure_switch_on_brake_released,0.0
fail_any__bc2_electronic_pressure_switch_off_brake_applied,0.0
fail_any__bc2_brake_released,0.0
cnt_FAIL__check_ai_spare2_12ma,0.0
cnt_FAIL__check_ai_spare1_4ma,0.0
cnt_FAIL__check_ai_spare1_19ma,0.0
cnt_FAIL__check_ai_spare1_12ma,0.0
cnt_FAIL__bc2_teq,0.0
cnt_FAIL__bc2_pressure_switch_downhill_threshold,0.0
cnt_FAIL__bc2_pressure_at_vpl_3_5,0.0
cnt_FAIL__bc2_pressure_at_vpl_2_5,0.0
cnt_FAIL__bc2_pressure_at_serbmin,0.0
fail_any__bc2_after_monostable_intervention,0.0
fail_any__bc1_wsp_fill_vent_active,0.0
fail_any__ch11_discharging_time,0.0
fail_any__ch10_initial_pressure,0.0
fail_any__ch10_discharging_time,0.0
fail_any__calibration_check,0.0
fail_any__cable_automatic_valves_setup,0.0
fail_any__bcu_command_to_serbmin,0.0
fail_any__bcu_command_to_serbmax,0.0
fail_any__bc2_wsp_fill_vent_active,0.0
fail_any__bc2_teq,0.0
fail_any__bc2_pressure_switch_downhill_threshold,0.0
fail_any__bc2_pressure_rr2_active,0.0
fail_any__bc2_pressure_evf_evs_active,0.0
fail_any__bc2_pressure_at_vpl_2_7,0.0
fail_any__bc2_pressure_at_vpl_2_5,0.0
fail_any__bc2_pressure_at_serbmin,0.0
fail_any__check_ai_spare1_4ma,0.0
fail_any__check_ai_spare1_12ma,0.0
fail_any__check_5v_ana_whitout_load,0.0
fail_any__check_5v_ana_whit_load,0.0
fail_any__check_5v_ana_voltage,0.0
fail_any__check_15viso_2_voltage,0.0
fail_any__check_15viso_1_voltage,0.0
fail_any__check_15v_iso_s2_15v,0.0
fail_any__check_15v_iso_s1_15v,0.0
fail_any__check_15v_iso_a2_with_load,0.0
fail_any__check_15v_iso_a2_15v,0.0
fail_any__check_15v_iso_a1_with_load,0.0
fail_any__check_15v_iso_a1_15v,0.0
fail_any__ch11_initial_pressure,0.0
fail_any__check_ate_ev_air_off,0.0
fail_any__check_ate_do_spare3_on,0.0
fail_any__check_ate_do_spare3_off_due_to_life_absence,0.0
fail_any__check_ate_do_spare3_off,0.0
fail_any__check_ate_do_spare2_on,0.0
fail_any__check_ate_do_spare2_off_due_to_life_absence,0.0
fail_any__check_ate_do_spare2_off,0.0
fail_any__check_ate_do_spare1_on,0.0
fail_any__check_ate_do_spare1_off_due_to_life_absence,0.0
fail_any__check_ate_do_spare1_off,0.0
fail_any__check_ar_0bar_t1_discherged,0.0
fail_any__check_ar2_t2_leakage,0.0
fail_any__check_ar1_t1_leakage,0.0
fail_any__check_ambient_temperature,0.0
fail_any__check_ai_spare2_4ma,0.0
fail_any__check_ai_spare2_19ma,0.0
fail_any__check_ate_mjf2_nc_off,0.0
fail_any__check_ate_mjf1_nc_on,0.0
fail_any__check_ate_mjf1_nc_off,0.0
fail_any__check_ate_ev_vent2_on,0.0
fail_any__check_ate_ev_vent2_off,0.0
fail_any__check_ate_ev_vent1_on,0.0
fail_any__check_ate_ev_vent1_off,0.0
fail_any__check_ate_ev_unload_on,0.0
fail_any__check_ate_ev_unload_off,0.0
fail_any__check_ate_ev_load_on,0.0
fail_any__check_ate_ev_load_off,0.0
fail_any__check_ate_ev_fill2_on,0.0
fail_any__check_ate_ev_fill2_off,0.0
fail_any__check_ate_ev_fill1_on,0.0
fail_any__check_ate_ev_fill1_off,0.0
fail_any__check_ate_ev_air_on,0.0
fail_any__check_ate_temperature_sensor,0.0
fail_any__check_ate_rr2_valve_on,0.0
fail_any__check_ate_rr2_valve_off,0.0
fail_any__check_ate_rr1_valve_on,0.0
fail_any__check_ate_rr1_valve_off,0.0
fail_any__check_ate_rl_spare2_on,0.0
fail_any__check_ate_rl_spare2_off_due_to_life_absence,0.0
fail_any__check_ate_rl_spare2_off,0.0
fail_any__check_ate_rl_spare1_on,0.0
fail_any__check_ate_rl_spare1_off_due_to_life_absence,0.0
fail_any__check_ate_rl_spare1_off,0.0
fail_any__check_ate_ps2_on,0.0
fail_any__check_ate_ps2_off,0.0
fail_any__check_ate_ps1_on,0.0
fail_any__check_ate_ps1_off,0.0
fail_any__check_ate_mjf2_nc_on,0.0
fail_any__check_bcp2_st_on,0.0
fail_any__check_bcp2_st_off,0.0
fail_any__check_bcp1_stn_on,0.0
fail_any__check_bcp1_stn_off,0.0
fail_any__check_bcp1_st_on,0.0
fail_any__check_bcp1_st_off,0.0
fail_any__check_bc2_t12_leakage,0.0
fail_any__check_bc2_t12_discharged,0.0
fail_any__check_bc2_0bar_t12_discherged,0.0
fail_any__check_bc1_t10_leakage,0.0
fail_any__check_bc1_t10_discharged,0.0
fail_any__check_bc1_0bar_t10_discherged,0.0
fail_any__check_ate_wsp_vent2_on,0.0
fail_any__check_ate_wsp_vent1_on,0.0
fail_any__check_ate_wsp_fill2_on,0.0
fail_any__check_ate_wsp_fill1_on,0.0
fail_any__check_difference_between_ate_and_uut,0.0
fail_any__check_current_flow_in_rr1_and_rr2,0.0
fail_any__check_communication_without_termination_on_out2_line,0.0
fail_any__check_communication_without_termination_on_out1_line,0.0
fail_any__check_communication_without_termination_on_in2_line,0.0
fail_any__check_communication_without_termination_on_in1_line,0.0
fail_any__check_communication_with_termination_on_out2_line,0.0
fail_any__check_communication_with_termination_on_out1_line,0.0
fail_any__check_communication_with_termination_on_in2_line,0.0
fail_any__check_communication_with_termination_on_in1_line,0.0
fail_any__check_can_warning_conter,0.0
fail_any__check_can_tx_conter,0.0
fail_any__check_can_rx_conter,0.0
fail_any__check_can_error_conter,0.0
fail_any__check_bcp2_stn_on,0.0
fail_any__check_bcp2_stn_off,0.0
fail_any__check_digin2d_off,0.0
fail_any__check_digin2c_on,0.0
fail_any__check_digin2c_off,0.0
fail_any__check_digin2b_on,0.0
fail_any__check_digin2b_off,0.0
fail_any__check_digin2a_on,0.0
fail_any__check_digin2a_off,0.0
fail_any__check_digin1d_on,0.0
fail_any__check_digin1d_off,0.0
fail_any__check_digin1c_on,0.0
fail_any__check_digin1c_off,0.0
fail_any__check_digin1b_on,0.0
fail_any__check_digin1b_off,0.0
fail_any__check_digin1a_on,0.0
fail_any__check_digin1a_off,0.0
fail_any__check_difference_tx_rx_counter,0.0
fail_any__check_in2a_in2b_echelon_rx_counter,0.0
fail_any__check_in2a_in2b_echelon_error_counter,0.0
fail_any__check_in1a_in1b_echelon_warning_counter,0.0
fail_any__check_in1a_in1b_echelon_tx_counter,0.0
fail_any__check_in1a_in1b_echelon_rx_counter,0.0
fail_any__check_in1a_in1b_echelon_error_counter,0.0
fail_any__check_do_spare3_on_off_in_normal_condition,0.0
fail_any__check_do_spare3_on,0.0
fail_any__check_do_spare3_off,0.0
fail_any__check_do_spare2_on_off_in_normal_condition,0.0
fail_any__check_do_spare2_on,0.0
fail_any__check_do_spare2_off,0.0
fail_any__check_do_spare1_on_off_in_normal_condition,0.0
fail_any__check_do_spare1_on,0.0
fail_any__check_do_spare1_off,0.0
fail_any__check_digin2d_on,0.0
fail_any__check_out2a_out2b_echelon_warning_counter,0.0
fail_any__check_out2a_out2b_echelon_tx_counter,0.0
fail_any__check_out2a_out2b_echelon_rx_counter,0.0
fail_any__check_out2a_out2b_echelon_error_counter,0.0
fail_any__check_out1a_out1b_echelon_warning_counter,0.0
fail_any__check_out1a_out1b_echelon_tx_counter,0.0
fail_any__check_out1a_out1b_echelon_rx_counter,0.0
fail_any__check_out1a_out1b_echelon_error_counter,0.0
fail_any__check_monitoring_vdigital,0.0
fail_any__check_monitoring_15v_iso,0.0
fail_any__check_mjf_on_in_normal_condition,0.0
fail_any__check_mjf_off_in_normal_condition,0.0
fail_any__check_lp2_t3_leakage,0.0
fail_any__check_lp1_t4_leakage,0.0
fail_any__check_in2a_in2b_echelon_warning_counter,0.0
fail_any__check_in2a_in2b_echelon_tx_counter,0.0
fail_any__check_pwm2_on,0.0
fail_any__check_pwm2_off,0.0
fail_any__check_pwm1_on,0.0
fail_any__check_pwm1_off,0.0
fail_any__check_ps_output_with_tbc1pres_1v_and_tbc2pres_0v,0.0
fail_any__check_ps_output_with_tbc1pres_0v_and_tbc2pres_1v,0.0
fail_any__check_ps_output_with_tbc1pres_0v_and_tbc2pres_0v,0.0
fail_any__check_ping_to_uut_address_192_168_67_60,0.0
fail_any__check_ping_to_uut_address_10_1_17_11,0.0
fail_any__check_park_on_on,0.0
fail_any__check_park_on_off,0.0
fail_any__check_park_boost_with_spd2_18hz,0.0
fail_any__check_park_boost_with_spd2_14hz,0.0
fail_any__check_park_boost_with_spd1_18hz,0.0
fail_any__check_park_boost_with_spd1_14hz,0.0
fail_any__check_park_boost_for_any_speed,0.0
fail_any__check_saf_loop1_on,0.0
fail_any__check_saf_loop1_off,0.0
fail_any__check_rr2_on,0.0
fail_any__check_rr2_off,0.0
fail_any__check_rr1_on,0.0
fail_any__check_rr1_off,0.0
fail_any__check_rl_spare2_on_off_in_normal_condition,0.0
fail_any__check_rl_spare2_on,0.0
fail_any__check_rl_spare2_off,0.0
fail_any__check_rl_spare1_on_off_in_normal_condition,0.0
fail_any__check_rl_spare1_on,0.0
fail_any__check_rl_spare1_off,0.0
fail_any__check_relay_cc_on_out2_line,0.0
fail_any__check_relay_cc_on_out1_line,0.0
fail_any__check_relay_cc_on_in2_line,0.0
fail_any__check_relay_cc_on_in1_line,0.0
fail_any__check_spdin2_3000hz,0.0
fail_any__check_spdin2_1500hz,0.0
fail_any__check_spdin2_100hz,0.0
fail_any__check_spdin1_diag_with_8ma,0.0
fail_any__check_spdin1_diag_with_20ma,0.0
fail_any__check_spdin1_diag_with_16ma,0.0
fail_any__check_spdin1_diag_with_12ma,0.0
fail_any__check_spdin1_diag_with_0ma,0.0
fail_any__check_spdin1_500hz,0.0
fail_any__check_spdin1_3000hz,0.0
fail_any__check_spdin1_1500hz,0.0
fail_any__check_spdin1_100hz,0.0
fail_any__check_sp2_t7_leakage,0.0
fail_any__check_sp1_t5_leakage,0.0
fail_any__check_saf_loop2_on,0.0
fail_any__check_saf_loop2_off,0.0
fail_any__check_speed2_100hz,0.0
fail_any__check_speed1_diag_8ma,0.0
fail_any__check_speed1_diag_20ma,0.0
fail_any__check_speed1_diag_16ma,0.0
fail_any__check_speed1_diag_12ma,0.0
fail_any__check_speed1_diag_0ma,0.0
fail_any__check_speed1_500hz,0.0
fail_any__check_speed1_3000hz,0.0
fail_any__check_speed1_1500hz,0.0
fail_any__check_speed1_100hz,0.0
fail_any__check_spdin2_diag_with_8ma,0.0
fail_any__check_spdin2_diag_with_20ma,0.0
fail_any__check_spdin2_diag_with_16ma,0.0
fail_any__check_spdin2_diag_with_12ma,0.0
fail_any__check_spdin2_diag_with_0ma,0.0
fail_any__check_spdin2_500hz,0.0
fail_any__check_uut_diagnostic_ev_vent1_ok_and_ev_fill1_ok,0.0
fail_any__check_uut_diagnostic_ev_air_short,0.0
fail_any__check_uut_diagnostic_ev_air_open,0.0
fail_any__check_uut_diagnostic_ev_air_ok,0.0
fail_any__check_tpl_t8_leakage,0.0
fail_any__check_supplied_o_ring_kit,0.0
fail_any__check_speed_frequences,0.0
fail_any__check_speed_diagnostic,0.0
fail_any__check_speed2_diag_8ma,0.0
fail_any__check_speed2_diag_20ma,0.0
fail_any__check_speed2_diag_16ma,0.0
fail_any__check_speed2_diag_12ma,0.0
fail_any__check_speed2_diag_0ma,0.0
fail_any__check_speed2_500hz,0.0
fail_any__check_speed2_3000hz,0.0
fail_any__check_speed2_1500hz,0.0
fail_any__check_uut_do_spare2_diagnostic_life_off,0.0
fail_any__check_uut_do_spare2_diagnostic_detection,0.0
fail_any__check_uut_do_spare1_status_on,0.0
fail_any__check_uut_do_spare1_status_off_due_to_life_absence,0.0
fail_any__check_uut_do_spare1_status_off,0.0
fail_any__check_uut_do_spare1_on_without_life_signal,0.0
fail_any__check_uut_do_spare1_diagnostic_short,0.0
fail_any__check_uut_do_spare1_diagnostic_open,0.0
fail_any__check_uut_do_spare1_diagnostic_ok,0.0
fail_any__check_uut_do_spare1_diagnostic_life_off,0.0
fail_any__check_uut_do_spare1_diagnostic_detection,0.0
fail_any__check_uut_diagnostic_ev_vent2_short_and_ev_fill2_short,0.0
fail_any__check_uut_diagnostic_ev_vent2_open_and_ev_fill2_open,0.0
fail_any__check_uut_diagnostic_ev_vent2_ok_and_ev_fill2_ok,0.0
fail_any__check_uut_diagnostic_ev_vent1_short_and_ev_fill1_short,0.0
fail_any__check_uut_diagnostic_ev_vent1_open_and_ev_fill1_open,0.0
fail_any__check_uut_do_spare3_status_on,0.0
fail_any__check_uut_do_spare3_status_off_due_to_life_absence,0.0
fail_any__check_uut_do_spare3_status_off,0.0
fail_any__check_uut_do_spare3_on_without_life_signal,0.0
fail_any__check_uut_do_spare3_diagnostic_short,0.0
fail_any__check_uut_do_spare3_diagnostic_open,0.0
fail_any__check_uut_do_spare3_diagnostic_ok,0.0
fail_any__check_uut_do_spare3_diagnostic_life_off,0.0
fail_any__check_uut_do_spare3_diagnostic_detection,0.0
fail_any__check_uut_do_spare2_status_on,0.0
fail_any__check_uut_do_spare2_status_off_due_to_life_absence,0.0
fail_any__check_uut_do_spare2_status_off,0.0
fail_any__check_uut_do_spare2_on_without_life_signal,0.0
fail_any__check_uut_do_spare2_diagnostic_short,0.0
fail_any__check_uut_do_spare2_diagnostic_open,0.0
fail_any__check_uut_do_spare2_diagnostic_ok,0.0
fail_any__check_uut_rl_spare1_status_on,0.0
fail_any__check_uut_rl_spare1_status_off_due_to_life_absence,0.0
fail_any__check_uut_rl_spare1_status_off,0.0
fail_any__check_uut_rl_spare1_on_without_life_signal,0.0
fail_any__check_uut_rl_spare1_diagnostic_open,0.0
fail_any__check_uut_rl_spare1_diagnostic_ok,0.0
fail_any__check_uut_rl_spare1_diagnostic_life_off,0.0
fail_any__check_uut_rl_spare1_diagnostic_detection,0.0
fail_any__check_uut_lcm2_mjf_no_contact_on,0.0
fail_any__check_uut_lcm2_mjf_no_contact_off,0.0
fail_any__check_uut_lcm2_mjf_nc_contact_on,0.0
fail_any__check_uut_lcm2_mjf_nc_contact_off,0.0
fail_any__check_uut_lcm1_mjf_no_contact_on,0.0
fail_any__check_uut_lcm1_mjf_no_contact_off,0.0
fail_any__check_uut_lcm1_mjf_nc_contact_on,0.0
fail_any__check_uut_lcm1_mjf_nc_contact_off,0.0
fail_any__check_uut_status_ev_vent1_on_and_ev_fill1_off,0.0
fail_any__check_uut_status_ev_vent1_off_and_ev_fill1_on,0.0
fail_any__check_uut_status_ev_vent1_off_and_ev_fill1_off,0.0
fail_any__check_uut_status_ev_load_on_and_ev_unload_off,0.0
fail_any__check_uut_status_ev_load_off_and_ev_unload_on,0.0
fail_any__check_uut_status_ev_load_off_and_ev_unload_off,0.0
fail_any__check_uut_status_ev_air_on,0.0
fail_any__check_uut_status_ev_air_off,0.0
fail_any__check_uut_rl_spare2_status_on,0.0
fail_any__check_uut_rl_spare2_status_off_due_to_life_absence,0.0
fail_any__check_uut_rl_spare2_status_off,0.0
fail_any__check_uut_rl_spare2_on_without_life_signal,0.0
fail_any__check_uut_rl_spare2_diagnostic_open,0.0
fail_any__check_uut_rl_spare2_diagnostic_ok,0.0
fail_any__check_uut_rl_spare2_diagnostic_life_off,0.0
fail_any__check_uut_rl_spare2_diagnostic_detection,0.0
fail_any__connection,0.0
fail_any__check_wsp_vent2_monostable_time,0.0
fail_any__check_wsp_vent1_monostable_time,0.0
fail_any__check_wsp_fill2_monostable_time,0.0
fail_any__check_wsp_fill1_monostable_time,0.0
fail_any__check_vdigital2_voltage,0.0
fail_any__check_vdigital1_voltage,0.0
fail_any__check_vbat2_average_current,0.0
fail_any__check_vbat1_average_current,0.0
fail_any__check_vanalog_whitout_load,0.0
fail_any__check_vanalog_whit_load,0.0
fail_any__check_vanalog_voltage,0.0
fail_any__check_uut_temperature_sensor,0.0
fail_any__check_uut_status_ev_vent2_on_and_ev_fill2_off,0.0
fail_any__check_uut_status_ev_vent2_off_and_ev_fill2_on,0.0
fail_any__check_uut_status_ev_vent2_off_and_ev_fill2_off,0.0
fail_any__ev_fill2_activation,0.0
fail_any__ev_fill1_deactivation_and_ev_vent1_activation,0.0
fail_any__ev_fill1_activation,0.0
fail_any__ev_air_deactivation,0.0
fail_any__ev_air_activation,0.0
fail_any__ethernet_physical_layer_test,0.0
fail_any__eth_analyser_setup,0.0
fail_any__erase_cpug2f_eeprom,0.0
Testspec_nan,0.0
fail_any__digiin_park_on_55v_activated,0.0
fail_any__digiin_park_on_45v_deactivated,0.0
fail_any__deactivation_of_vbat1,0.0
fail_any__cv_pressure_increase_in_5_min,0.0
fail_any__cpug2f_sw_info,0.0
fail_any__cpug2f_getinfo,0.0
fail_any__cpu_programming_through_usb,0.0
fail_any__ev_load_on_ev_unload_off_evf1_2_off_evs1_2_off_rr1_2_off,0.0
fail_any__ev_load_off_ev_unload_on_evf1_2_on_evs1_2_on_rr1_2_off,0.0
fail_any__ev_load_off_ev_unload_on_evf1_2_off_evs1_2_off_rr1_2_on,0.0
fail_any__ev_load_off_ev_unload_on_evf1_2_off_evs1_2_off_rr1_2_off,0.0
cnt_FAIL__bc2_electronic_pressure_switch_off_brake_applied,0.0
cnt_FAIL__bc2_after_monostable_intervention,0.0
cnt_DONE__check_ps_output_with_tbc1pres_1v_and_tbc2pres_0v,0.0
cnt_DONE__check_ps_output_with_tbc1pres_0v_and_tbc2pres_0v,0.0
cnt_FAIL__bc1_pressure_at_vpl_3_5,0.0
cnt_FAIL__bc1_pressure_at_vpl_2_5,0.0
cnt_DONE__check_mjf_on_in_normal_condition,0.0
cnt_FAIL__bc1_pressure_at_serbmax,0.0
cnt_FAIL__bc1_electronic_pressure_switch_on_brake_released,0.0
cnt_DONE__check_mjf_off_in_normal_condition,0.0
cnt_FAIL__bc1_after_monostable_intervention,0.0
fail_any__ev_fill2_deactivation_and_ev_vent2_activation,0.0
fail_any__lcm2_getinfo,0.0
fail_any__lcm1_sw_info,0.0
fail_any__lcm1_programming,0.0
fail_any__lcm1_master_configuration,0.0
fail_any__lcm1_getinfo,0.0
fail_any__laser_quote,0.0
fail_any__inrush_current,0.0
fail_any__initial_setup,0.0
fail_any__init_and_link_stability_100m_line,0.0
fail_any__init_and_link_stability,0.0
fail_any__evf_evs_activation,0.0
fail_any__evf_activation,0.0
fail_any__ev_vent2_and_ev_fill2_deactivation,0.0
fail_any__ev_vent1_and_ev_fill1_deactivation,0.0
fail_any__ev_load_on_ev_unload_off_evf1_2_on_evs1_2_on_rr1_2_off,0.0
fail_any__ev_load_on_ev_unload_off_evf1_2_off_evs1_2_off_rr1_2_on,0.0
fail_any__mac_address,0.0
fail_any__load_off_unload_off,0.0
fail_any__link_status,0.0
fail_any__link_on_lcm2,0.0
cnt_DONE__wsp_vent2_activation_at_time_0,0.0
cnt_DONE__wsp_vent1_activation_at_time_0,0.0
cnt_DONE__wsp_fill1_activation_at_time_0,0.0
cnt_DONE__check_do_spare2_on_off_in_normal_condition,0.0
cnt_DONE__test_without_termination_resistor_out2a_out2b_line,0.0
fail_any__link_on_lcm1,0.0
fail_any__link_cpu_through_usb,0.0
fail_any__lcu_life_disable_to_test_ev_load_and_ev_unload,0.0
cnt_DONE__check_do_spare1_on_off_in_normal_condition,0.0
fail_any__lcm2_sw_info,0.0
fail_any__lcm2_slave_configuration,0.0
fail_any__lcm2_programming,0.0
fail_any__pressure_discharge,0.0
fail_any__power_on_vbat,0.0
fail_any__power_on,0.0
fail_any__power_off,0.0
fail_any__position_verify,0.0
fail_any__mvb_not_installed_on_ft0128267_100,0.0
fail_any__mjf2_signal_before_braketest,0.0
fail_any__mjf2_signal,0.0
fail_any__mjf1_signal_before_braketest,0.0
fail_any__mjf1_signal,0.0
fail_any__mgd_min_verify_loop_3,0.0
fail_any__mgd_min_verify_loop_2,0.0
fail_any__mgd_min_verify_loop_1,0.0
fail_any__mgd_crush_verify_loop_3,0.0
fail_any__mgd_crush_verify_loop_2,0.0
fail_any__mgd_crush_verify_loop_1,0.0
fail_any__read_lcu2_fault,0.0
fail_any__reactivation_of_vbat1,0.0
fail_any__qr_code_scan,0.0
fail_any__qr_code_printing,0.0
fail_any__pwm_used_as_digital_inputs_on_ft0109253_102,0.0
fail_any__pwm_not_present,0.0
fail_any__pug2f_sw_info,0.0
cnt_DONE__ethernet_physical_layer_test,0.0
fail_any__psd_measurement_pair3_30_100mhz,0.0
fail_any__psd_measurement_pair3_1_30mhz_100m_line,0.0
fail_any__psd_measurement_pair3_1_30mhz,0.0
cnt_DONE__digiin_park_on_55v_activated,0.0
fail_any__psd_measurement_pair2_30_100mhz,0.0
fail_any__psd_measurement_pair2_1_30mhz_100m_line,0.0
fail_any__psd_measurement_pair2_1_30mhz,0.0
fail_any__pressure_leakage_in_5_min,0.0
fail_any__rr1_rr2_internal_activation,0.0
fail_any__rr1_rr2_external_activation,0.0
fail_any__record_sp2_t7_initial_pressure,0.0
fail_any__record_sp1_t5_initial_pressure,0.0
fail_any__record_lp2_t3_initial_pressure,0.0
fail_any__record_lp1_t4_initial_pressure,0.0
fail_any__record_bc2_tpl_0_1bar_t12_initial_pressure,0.0
fail_any__record_bc2_0bar_t12_initial_pressure,0.0
fail_any__record_bc1_tpl_0_1bar_t10_initial_pressure,0.0
fail_any__record_bc1_0bar_t10_initial_pressure,0.0
fail_any__record_ba_mgd_min_t8_initial_pressure,0.0
fail_any__record_ba_mgd_boost_t8_initial_pressure,0.0
fail_any__record_ar2_t2_initial_pressure,0.0
fail_any__record_ar1_t1_initial_pressure,0.0
fail_any__read_vbat2_voltage,0.0
fail_any__read_vbat1_voltage,0.0
fail_any__start_and_wait_can_communication,0.0
fail_any__start_and_stop_communication_on_can_out,0.0
fail_any__start_and_stop_communication_on_can_in,0.0
fail_any__spring_rings_depth,0.0
fail_any__spring_ratio_min,0.0
fail_any__spring_ratio_crush,0.0
fail_any__snr_measurement_at_100_mbit_sec_on_pair3_100m_line,0.0
fail_any__snr_measurement_at_100_mbit_sec_on_pair2_100m_line,0.0
fail_any__snr_measurement_at_100_mbit_sec_on_pair2,0.0
fail_any__simulation_short_circuit_condition,0.0
fail_any__simulation_open_circuit_condition,0.0
fail_any__set_vpl_regolation_to_5_5bar,0.0
fail_any__serb_med_calculation,0.0
fail_any__seeger_quote_trimmed,0.0
fail_any__seeger_quote,0.0
fail_any__safety_loop_closed,0.0
fail_any__ta_mflexx_ta_bench_at_0_5_bar,0.0
fail_any__ta_at_6_bar,0.0
fail_any__ta_at_3_85_bar,0.0
fail_any__ta_at_0_bar,0.0
cnt_DONE__digiin_park_on_45v_deactivated,0.0
fail_any__t4_pressure_ev_load_on,0.0
fail_any__t4_pressure_after_ev_load,0.0
fail_any__t4_pressure_after_5_min,0.0
fail_any__t4_evload_off_rid2_6_9bar,0.0
fail_any__t2_pressure_ev_load_on,0.0
fail_any__t2_pressure_after_r3_closed_crush_discharge,0.0
fail_any__t2_pressure,0.0
fail_any__t2_initial_pressure,0.0
fail_any__t2_evload_off_rid2_6_9bar,0.0
fail_any__start_programming,0.0
fail_any__start_braketest,0.0
fail_any__tbc2_mflexx_tbc2_bench_at_3_85_bar,0.0
fail_any__tbc2_mflexx_tbc2_bench_at_0_5_bar,0.0
fail_any__tbc2_at_6_bar,0.0
cnt_DONE__deactivation_of_vbat1,0.0
fail_any__tbc2_at_3_67_bar,0.0
